time	V(bit0)	V(bit1)	V(bit2)	V(bit3)	V(bitline0)	V(bitline1)
1.330135119353199e-07	6.748900e-04	6.748900e-04	1.335974e+00	1.335974e+00	-1.382074e-02	1.335927e+00
1.330181030617437e-07	6.738833e-04	6.738833e-04	1.335974e+00	1.335974e+00	-1.197696e-02	1.337355e+00
1.330272853145914e-07	6.718846e-04	6.718846e-04	1.335973e+00	1.335973e+00	-8.921852e-03	1.339931e+00
1.330456498202869e-07	6.679452e-04	6.679452e-04	1.335971e+00	1.335971e+00	-3.837043e-03	1.344018e+00
1.330823788316778e-07	6.602940e-04	6.602940e-04	1.335966e+00	1.335966e+00	4.191629e-03	1.349265e+00
1.331558368544595e-07	6.457168e-04	6.457168e-04	1.335958e+00	1.335958e+00	2.672724e-02	1.349440e+00
1.332537336953735e-07	6.276396e-04	6.276396e-04	1.335949e+00	1.335949e+00	1.008513e-01	1.309572e+00
1.333783115701270e-07	6.064899e-04	6.064899e-04	1.335937e+00	1.335937e+00	2.699158e-01	1.177227e+00
1.334619504066769e-07	5.934372e-04	5.934372e-04	1.335930e+00	1.335930e+00	4.192109e-01	1.034356e+00
1.335328630882159e-07	5.831936e-04	5.831936e-04	1.335924e+00	1.335924e+00	5.503002e-01	8.840601e-01
1.336000000000000e-07	5.739602e-04	5.739602e-04	1.335919e+00	1.335919e+00	6.569534e-01	7.346104e-01
1.336081797439461e-07	5.728950e-04	5.728950e-04	1.335918e+00	1.335918e+00	6.574200e-01	7.232844e-01
1.336245392318383e-07	5.707870e-04	5.707870e-04	1.335917e+00	1.335917e+00	6.573101e-01	7.097166e-01
1.336572582076228e-07	5.666782e-04	5.666782e-04	1.335915e+00	1.335915e+00	6.564462e-01	7.005456e-01
1.337226961591916e-07	5.587793e-04	5.587793e-04	1.335910e+00	1.335910e+00	6.563658e-01	6.971197e-01
1.337920105690394e-07	5.509399e-04	5.509399e-04	1.335906e+00	1.335906e+00	6.571499e-01	6.960094e-01
1.339306393887350e-07	5.368242e-04	5.368242e-04	1.335898e+00	1.335898e+00	6.586590e-01	6.941369e-01
1.341552487637350e-07	5.169209e-04	5.169209e-04	1.335886e+00	1.335886e+00	6.608360e-01	6.914194e-01
1.343798581387350e-07	5.001994e-04	5.001994e-04	1.335877e+00	1.335877e+00	6.627584e-01	6.890668e-01
1.346044675137350e-07	4.864485e-04	4.864485e-04	1.335869e+00	1.335869e+00	6.644250e-01	6.870605e-01
1.348290768887350e-07	4.751282e-04	4.751282e-04	1.335862e+00	1.335862e+00	6.658702e-01	6.853473e-01
1.350536862637350e-07	4.657990e-04	4.657990e-04	1.335856e+00	1.335856e+00	6.671213e-01	6.838822e-01
1.352782956387350e-07	4.581021e-04	4.581021e-04	1.335852e+00	1.335852e+00	6.682044e-01	6.826282e-01
1.355029050137349e-07	4.517445e-04	4.517445e-04	1.335848e+00	1.335848e+00	6.691407e-01	6.815537e-01
1.357275143887349e-07	4.464874e-04	4.464874e-04	1.335845e+00	1.335845e+00	6.699501e-01	6.806322e-01
1.359521237637349e-07	4.421362e-04	4.421362e-04	1.335842e+00	1.335842e+00	6.706489e-01	6.798418e-01
1.361767331387349e-07	4.385316e-04	4.385316e-04	1.335840e+00	1.335840e+00	6.712524e-01	6.791632e-01
1.364013425137349e-07	4.355434e-04	4.355434e-04	1.335838e+00	1.335838e+00	6.717728e-01	6.785804e-01
1.366259518887349e-07	4.330644e-04	4.330644e-04	1.335836e+00	1.335836e+00	6.722218e-01	6.780798e-01
1.368505612637349e-07	4.310069e-04	4.310069e-04	1.335835e+00	1.335835e+00	6.726088e-01	6.776496e-01
1.370751706387349e-07	4.292984e-04	4.292984e-04	1.335834e+00	1.335834e+00	6.729424e-01	6.772798e-01
1.372997800137349e-07	4.278791e-04	4.278791e-04	1.335833e+00	1.335833e+00	6.732297e-01	6.769620e-01
1.375243893887349e-07	4.266998e-04	4.266998e-04	1.335832e+00	1.335832e+00	6.734772e-01	6.766886e-01
1.377489987637348e-07	4.257195e-04	4.257195e-04	1.335832e+00	1.335832e+00	6.736903e-01	6.764536e-01
1.379736081387348e-07	4.249046e-04	4.249046e-04	1.335831e+00	1.335831e+00	6.738738e-01	6.762514e-01
1.381982175137348e-07	4.242271e-04	4.242271e-04	1.335831e+00	1.335831e+00	6.740318e-01	6.760775e-01
1.384228268887348e-07	4.236637e-04	4.236637e-04	1.335830e+00	1.335830e+00	6.741678e-01	6.759278e-01
1.386474362637348e-07	4.231952e-04	4.231952e-04	1.335830e+00	1.335830e+00	6.742847e-01	6.757991e-01
1.388720456387348e-07	4.228055e-04	4.228055e-04	1.335830e+00	1.335830e+00	6.743854e-01	6.756883e-01
1.390966550137348e-07	4.224814e-04	4.224814e-04	1.335829e+00	1.335829e+00	6.744719e-01	6.755930e-01
1.393212643887348e-07	4.222120e-04	4.222120e-04	1.335829e+00	1.335829e+00	6.745464e-01	6.755109e-01
1.395458737637348e-07	4.219879e-04	4.219879e-04	1.335829e+00	1.335829e+00	6.746105e-01	6.754403e-01
1.397704831387348e-07	4.218016e-04	4.218016e-04	1.335829e+00	1.335829e+00	6.746656e-01	6.753795e-01
1.399950925137347e-07	4.216467e-04	4.216467e-04	1.335829e+00	1.335829e+00	6.747130e-01	6.753272e-01
1.402197018887347e-07	4.215180e-04	4.215180e-04	1.335829e+00	1.335829e+00	6.747537e-01	6.752822e-01
1.404443112637347e-07	4.214110e-04	4.214110e-04	1.335829e+00	1.335829e+00	6.747887e-01	6.752434e-01
1.406689206387347e-07	4.213222e-04	4.213222e-04	1.335829e+00	1.335829e+00	6.748189e-01	6.752100e-01
1.408935300137347e-07	4.212484e-04	4.212484e-04	1.335829e+00	1.335829e+00	6.748447e-01	6.751813e-01
1.411181393887347e-07	4.211872e-04	4.211872e-04	1.335828e+00	1.335828e+00	6.748670e-01	6.751565e-01
1.413427487637347e-07	4.211365e-04	4.211365e-04	1.335828e+00	1.335828e+00	6.748861e-01	6.751352e-01
1.415673581387347e-07	4.210944e-04	4.210944e-04	1.335828e+00	1.335828e+00	6.749025e-01	6.751168e-01
1.417919675137347e-07	4.210596e-04	4.210596e-04	1.335828e+00	1.335828e+00	6.749166e-01	6.751010e-01
1.420165768887346e-07	4.210308e-04	4.210308e-04	1.335828e+00	1.335828e+00	6.749288e-01	6.750875e-01
1.422411862637346e-07	4.210070e-04	4.210070e-04	1.335828e+00	1.335828e+00	6.749392e-01	6.750757e-01
1.424657956387346e-07	4.209874e-04	4.209874e-04	1.335828e+00	1.335828e+00	6.749482e-01	6.750656e-01
1.426904050137346e-07	4.209713e-04	4.209713e-04	1.335828e+00	1.335828e+00	6.749558e-01	6.750569e-01
1.429150143887346e-07	4.209581e-04	4.209581e-04	1.335828e+00	1.335828e+00	6.749625e-01	6.750494e-01
1.433642331387346e-07	4.209384e-04	4.209384e-04	1.335828e+00	1.335828e+00	6.749730e-01	6.750373e-01
1.438134518887346e-07	4.209256e-04	4.209256e-04	1.335828e+00	1.335828e+00	6.749808e-01	6.750283e-01
1.442626706387345e-07	4.209173e-04	4.209173e-04	1.335828e+00	1.335828e+00	6.749864e-01	6.750216e-01
1.449364987637345e-07	4.209108e-04	4.209108e-04	1.335828e+00	1.335828e+00	6.749923e-01	6.750147e-01
1.453857175137345e-07	4.209095e-04	4.209095e-04	1.335828e+00	1.335828e+00	6.749946e-01	6.750118e-01
1.458349362637345e-07	4.209088e-04	4.209088e-04	1.335828e+00	1.335828e+00	6.749965e-01	6.750094e-01
1.462841550137344e-07	4.209088e-04	4.209088e-04	1.335828e+00	1.335828e+00	6.749981e-01	6.750074e-01
1.467333737637344e-07	4.209093e-04	4.209093e-04	1.335828e+00	1.335828e+00	6.749993e-01	6.750058e-01
1.471825925137344e-07	4.209104e-04	4.209104e-04	1.335828e+00	1.335828e+00	6.750002e-01	6.750046e-01
1.476318112637344e-07	4.209121e-04	4.209121e-04	1.335828e+00	1.335828e+00	6.750007e-01	6.750038e-01
1.480810300137344e-07	4.209144e-04	4.209144e-04	1.335828e+00	1.335828e+00	6.750008e-01	6.750035e-01
1.497816438530200e-07	4.209228e-04	4.209228e-04	1.335828e+00	1.335828e+00	6.750010e-01	6.750026e-01
1.514822576923056e-07	4.209313e-04	4.209313e-04	1.335827e+00	1.335827e+00	6.750012e-01	6.750019e-01
1.531828715315913e-07	4.209399e-04	4.209399e-04	1.335827e+00	1.335827e+00	6.750013e-01	6.750014e-01
1.548834853708769e-07	4.209486e-04	4.209486e-04	1.335827e+00	1.335827e+00	6.750012e-01	6.750010e-01
1.565840992101625e-07	4.209574e-04	4.209574e-04	1.335827e+00	1.335827e+00	6.750012e-01	6.750007e-01
1.582847130494482e-07	4.209663e-04	4.209663e-04	1.335827e+00	1.335827e+00	6.750010e-01	6.750006e-01
1.599853268887338e-07	4.209753e-04	4.209753e-04	1.335827e+00	1.335827e+00	6.750007e-01	6.750007e-01
1.660176929601621e-07	4.210067e-04	4.210067e-04	1.335826e+00	1.335826e+00	6.750005e-01	6.750005e-01
1.720500590315904e-07	4.210380e-04	4.210380e-04	1.335826e+00	1.335826e+00	6.750003e-01	6.750003e-01
1.780824251030187e-07	4.210694e-04	4.210694e-04	1.335825e+00	1.335825e+00	6.750001e-01	6.750001e-01
1.841147911744470e-07	4.211008e-04	4.211008e-04	1.335825e+00	1.335825e+00	6.749999e-01	6.749999e-01
1.901471572458753e-07	4.211321e-04	4.211321e-04	1.335824e+00	1.335824e+00	6.749998e-01	6.749998e-01
1.961795233173036e-07	4.211635e-04	4.211635e-04	1.335824e+00	1.335824e+00	6.749998e-01	6.749998e-01
2.022118893887319e-07	4.211949e-04	4.211949e-04	1.335823e+00	1.335823e+00	6.749997e-01	6.749997e-01
2.024364987637318e-07	4.211960e-04	4.211960e-04	1.335823e+00	1.335823e+00	6.749997e-01	6.749997e-01
2.298388425137306e-07	4.213385e-04	4.213385e-04	1.335821e+00	1.335821e+00	6.749996e-01	6.749996e-01
2.300000000000000e-07	4.213394e-04	4.213394e-04	1.335821e+00	1.335821e+00	6.749996e-01	6.749996e-01
