time	V(bit0)	V(bit1)	V(bit2)	V(bit3)	V(bitline0)	V(bitline1)
1.330454367209350e-07	1.342610e+00	1.342610e+00	1.011387e-02	1.011387e-02	1.358861e+00	1.145349e-02
1.330819275586210e-07	1.342606e+00	1.342606e+00	1.010628e-02	1.010628e-02	1.358619e+00	1.374562e-02
1.331549092339929e-07	1.342598e+00	1.342598e+00	1.009182e-02	1.009182e-02	1.354132e+00	3.199543e-02
1.332556037508695e-07	1.342587e+00	1.342587e+00	1.007328e-02	1.007328e-02	1.309474e+00	1.060036e-01
1.333828300519680e-07	1.342576e+00	1.342576e+00	1.005176e-02	1.005176e-02	1.170019e+00	2.777195e-01
1.334660983336734e-07	1.342568e+00	1.342568e+00	1.003883e-02	1.003883e-02	1.024967e+00	4.266925e-01
1.335375735283040e-07	1.342563e+00	1.342563e+00	1.002855e-02	1.002855e-02	8.722181e-01	5.589018e-01
1.336000000000000e-07	1.342558e+00	1.342558e+00	1.002001e-02	1.002001e-02	7.338611e-01	6.569179e-01
1.336081487781347e-07	1.342557e+00	1.342557e+00	1.001895e-02	1.001895e-02	7.227597e-01	6.574903e-01
1.336244463344042e-07	1.342556e+00	1.342556e+00	1.001685e-02	1.001685e-02	7.096071e-01	6.575460e-01
1.336570414469431e-07	1.342554e+00	1.342554e+00	1.001277e-02	1.001277e-02	7.008998e-01	6.568408e-01
1.337222316720209e-07	1.342549e+00	1.342549e+00	1.000493e-02	1.000493e-02	6.976802e-01	6.568152e-01
1.337916323934933e-07	1.342545e+00	1.342545e+00	9.997103e-03	9.997103e-03	6.965477e-01	6.575854e-01
1.339304338364381e-07	1.342537e+00	1.342537e+00	9.983026e-03	9.983026e-03	6.946191e-01	6.590642e-01
1.341550432114381e-07	1.342525e+00	1.342525e+00	9.963216e-03	9.963216e-03	6.918325e-01	6.611951e-01
1.343796525864381e-07	1.342516e+00	1.342516e+00	9.946587e-03	9.946587e-03	6.894202e-01	6.630752e-01
1.346042619614381e-07	1.342508e+00	1.342508e+00	9.932920e-03	9.932920e-03	6.873635e-01	6.647038e-01
1.348288713364381e-07	1.342501e+00	1.342501e+00	9.921676e-03	9.921676e-03	6.856074e-01	6.661151e-01
1.350534807114381e-07	1.342495e+00	1.342495e+00	9.912414e-03	9.912414e-03	6.841061e-01	6.673361e-01
1.352780900864381e-07	1.342491e+00	1.342491e+00	9.904776e-03	9.904776e-03	6.828209e-01	6.683925e-01
1.355026994614381e-07	1.342487e+00	1.342487e+00	9.898468e-03	9.898468e-03	6.817198e-01	6.693052e-01
1.357273088364381e-07	1.342484e+00	1.342484e+00	9.893253e-03	9.893253e-03	6.807755e-01	6.700938e-01
1.359519182114381e-07	1.342481e+00	1.342481e+00	9.888939e-03	9.888939e-03	6.799655e-01	6.707743e-01
1.361765275864380e-07	1.342479e+00	1.342479e+00	9.885365e-03	9.885365e-03	6.792700e-01	6.713616e-01
1.364011369614380e-07	1.342477e+00	1.342477e+00	9.882402e-03	9.882402e-03	6.786728e-01	6.718680e-01
1.366257463364380e-07	1.342475e+00	1.342475e+00	9.879944e-03	9.879944e-03	6.781597e-01	6.723047e-01
1.368503557114380e-07	1.342474e+00	1.342474e+00	9.877904e-03	9.877904e-03	6.777188e-01	6.726809e-01
1.370749650864380e-07	1.342473e+00	1.342473e+00	9.876210e-03	9.876210e-03	6.773397e-01	6.730050e-01
1.372995744614380e-07	1.342472e+00	1.342472e+00	9.874804e-03	9.874804e-03	6.770138e-01	6.732842e-01
1.375241838364380e-07	1.342471e+00	1.342471e+00	9.873634e-03	9.873634e-03	6.767334e-01	6.735245e-01
1.377487932114380e-07	1.342471e+00	1.342471e+00	9.872663e-03	9.872663e-03	6.764924e-01	6.737314e-01
1.379734025864380e-07	1.342470e+00	1.342470e+00	9.871854e-03	9.871854e-03	6.762850e-01	6.739095e-01
1.381980119614379e-07	1.342470e+00	1.342470e+00	9.871183e-03	9.871183e-03	6.761066e-01	6.740627e-01
1.384226213364379e-07	1.342469e+00	1.342469e+00	9.870624e-03	9.870624e-03	6.759530e-01	6.741946e-01
1.386472307114379e-07	1.342469e+00	1.342469e+00	9.870160e-03	9.870160e-03	6.758209e-01	6.743079e-01
1.388718400864379e-07	1.342469e+00	1.342469e+00	9.869773e-03	9.869773e-03	6.757072e-01	6.744055e-01
1.390964494614379e-07	1.342469e+00	1.342469e+00	9.869452e-03	9.869452e-03	6.756094e-01	6.744894e-01
1.393210588364379e-07	1.342468e+00	1.342468e+00	9.869184e-03	9.869184e-03	6.755251e-01	6.745616e-01
1.395456682114379e-07	1.342468e+00	1.342468e+00	9.868962e-03	9.868962e-03	6.754526e-01	6.746236e-01
1.397702775864379e-07	1.342468e+00	1.342468e+00	9.868776e-03	9.868776e-03	6.753901e-01	6.746770e-01
1.399948869614379e-07	1.342468e+00	1.342468e+00	9.868623e-03	9.868623e-03	6.753364e-01	6.747228e-01
1.402194963364379e-07	1.342468e+00	1.342468e+00	9.868495e-03	9.868495e-03	6.752901e-01	6.747622e-01
1.404441057114378e-07	1.342468e+00	1.342468e+00	9.868389e-03	9.868389e-03	6.752503e-01	6.747961e-01
1.406687150864378e-07	1.342468e+00	1.342468e+00	9.868301e-03	9.868301e-03	6.752160e-01	6.748252e-01
1.408933244614378e-07	1.342468e+00	1.342468e+00	9.868227e-03	9.868227e-03	6.751864e-01	6.748502e-01
1.411179338364378e-07	1.342467e+00	1.342467e+00	9.868166e-03	9.868166e-03	6.751610e-01	6.748717e-01
1.413425432114378e-07	1.342467e+00	1.342467e+00	9.868115e-03	9.868115e-03	6.751391e-01	6.748902e-01
1.415671525864378e-07	1.342467e+00	1.342467e+00	9.868073e-03	9.868073e-03	6.751202e-01	6.749061e-01
1.417917619614378e-07	1.342467e+00	1.342467e+00	9.868039e-03	9.868039e-03	6.751039e-01	6.749197e-01
1.420163713364378e-07	1.342467e+00	1.342467e+00	9.868009e-03	9.868009e-03	6.750899e-01	6.749314e-01
1.422409807114378e-07	1.342467e+00	1.342467e+00	9.867985e-03	9.867985e-03	6.750779e-01	6.749415e-01
1.424655900864377e-07	1.342467e+00	1.342467e+00	9.867965e-03	9.867965e-03	6.750674e-01	6.749501e-01
1.426901994614377e-07	1.342467e+00	1.342467e+00	9.867949e-03	9.867949e-03	6.750585e-01	6.749575e-01
1.429148088364377e-07	1.342467e+00	1.342467e+00	9.867935e-03	9.867935e-03	6.750507e-01	6.749639e-01
1.433640275864377e-07	1.342467e+00	1.342467e+00	9.867916e-03	9.867916e-03	6.750383e-01	6.749740e-01
1.438132463364377e-07	1.342467e+00	1.342467e+00	9.867901e-03	9.867901e-03	6.750291e-01	6.749815e-01
1.442624650864377e-07	1.342467e+00	1.342467e+00	9.867893e-03	9.867893e-03	6.750222e-01	6.749870e-01
1.449362932114376e-07	1.342467e+00	1.342467e+00	9.867885e-03	9.867885e-03	6.750150e-01	6.749926e-01
1.453855119614376e-07	1.342467e+00	1.342467e+00	9.867883e-03	9.867883e-03	6.750121e-01	6.749948e-01
1.458347307114376e-07	1.342467e+00	1.342467e+00	9.867882e-03	9.867882e-03	6.750096e-01	6.749967e-01
1.462839494614376e-07	1.342467e+00	1.342467e+00	9.867881e-03	9.867881e-03	6.750075e-01	6.749982e-01
1.467331682114376e-07	1.342467e+00	1.342467e+00	9.867880e-03	9.867880e-03	6.750059e-01	6.749994e-01
1.471823869614375e-07	1.342467e+00	1.342467e+00	9.867881e-03	9.867881e-03	6.750047e-01	6.750002e-01
1.476316057114375e-07	1.342467e+00	1.342467e+00	9.867882e-03	9.867882e-03	6.750039e-01	6.750007e-01
1.480808244614375e-07	1.342467e+00	1.342467e+00	9.867883e-03	9.867883e-03	6.750035e-01	6.750008e-01
1.497493512471517e-07	1.342466e+00	1.342466e+00	9.867888e-03	9.867888e-03	6.750026e-01	6.750010e-01
1.514178780328659e-07	1.342466e+00	1.342466e+00	9.867893e-03	9.867893e-03	6.750019e-01	6.750011e-01
1.530864048185801e-07	1.342466e+00	1.342466e+00	9.867898e-03	9.867898e-03	6.750014e-01	6.750012e-01
1.547549316042943e-07	1.342466e+00	1.342466e+00	9.867904e-03	9.867904e-03	6.750010e-01	6.750012e-01
1.564234583900085e-07	1.342466e+00	1.342466e+00	9.867909e-03	9.867909e-03	6.750007e-01	6.750011e-01
1.580919851757227e-07	1.342466e+00	1.342466e+00	9.867915e-03	9.867915e-03	6.750006e-01	6.750010e-01
1.597605119614369e-07	1.342466e+00	1.342466e+00	9.867921e-03	9.867921e-03	6.750007e-01	6.750007e-01
1.658249650864367e-07	1.342465e+00	1.342465e+00	9.867941e-03	9.867941e-03	6.750005e-01	6.750005e-01
1.718894182114364e-07	1.342464e+00	1.342464e+00	9.867961e-03	9.867961e-03	6.750003e-01	6.750003e-01
1.779538713364361e-07	1.342464e+00	1.342464e+00	9.867981e-03	9.867981e-03	6.750001e-01	6.750001e-01
1.840183244614358e-07	1.342463e+00	1.342463e+00	9.868001e-03	9.868001e-03	6.749999e-01	6.749999e-01
1.900827775864355e-07	1.342463e+00	1.342463e+00	9.868022e-03	9.868022e-03	6.749998e-01	6.749998e-01
1.961472307114353e-07	1.342462e+00	1.342462e+00	9.868042e-03	9.868042e-03	6.749998e-01	6.749998e-01
2.022116838364350e-07	1.342461e+00	1.342461e+00	9.868062e-03	9.868062e-03	6.749997e-01	6.749997e-01
2.024362932114350e-07	1.342461e+00	1.342461e+00	9.868063e-03	9.868063e-03	6.749997e-01	6.749997e-01
2.298386369614337e-07	1.342459e+00	1.342459e+00	9.868154e-03	9.868154e-03	6.749996e-01	6.749996e-01
2.300000000000000e-07	1.342459e+00	1.342459e+00	9.868155e-03	9.868155e-03	6.749996e-01	6.749996e-01
